date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:56:45	815/815	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfbbe92-32f%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/forms/switch.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/forms/switch.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-headings.html)
16:56:45	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:35%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-options.html)
16:56:45	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.316.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-actions.html)
16:56:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:35%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-actions.html)
16:56:46	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.319.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-draggable.html)
16:56:46	466/466	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-1d2%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dragula.min.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/extensions/dragula.min.css	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-draggable.html)
16:56:46	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:36%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-draggable.html)
16:56:46	11393/11393	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf91976-2c81%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/extensions/dragula.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/extensions/dragula.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-draggable.html)
16:56:47	800/800	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfbbe91-320%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/draggable.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/draggable.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-draggable.html)
16:56:47	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.31e.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-statistics.html)
16:56:47	14536/14536	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-38c8%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/cryptocoins/cryptocoins.css	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-statistics.html)
16:56:47	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:37%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-statistics.html)
16:56:48	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.321.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-weather.html)
16:56:48	5562/5562	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfbbe91-15ba%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-statistics.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-statistics.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-statistics.html)
16:56:48	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:38%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-weather.html)
16:56:49	273922/273922	---M--	200	added ('OK')	image/png	etag:%225bf91975-42e02%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/mountain.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/mountain.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-weather.html)
16:56:49	13755/13755	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-35bb%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/charts/chartist.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/charts/chartist.css	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-charts.html)
16:56:49	820/820	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-334%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/charts/chartist-plugin-tooltip.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/charts/chartist-plugin-tooltip.css	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-charts.html)
16:56:50	56/56	---M--	200	added ('OK')	text/css	etag:%225bfbbea1-38%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/css/pages/card-charts.min.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/css/pages/card-charts.min.css	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-charts.html)
16:56:50	457361/457361	---M--	200	added ('OK')	image/png	etag:%225bf91975-6fa91%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/ice.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/ice.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-weather.html)
16:56:50	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.328.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-charts.html)
16:56:50	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:40%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-charts.html)
16:56:50	9577/9577	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfbbe91-2569%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-charts.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-charts.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-charts.html)
16:56:51	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.32c.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-interactive.html)
16:56:51	7556/7556	---MCZ	200	added ('OK')	text/css	etag:W/%225bf91975-1d84%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/charts/rickshaw.css	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/css/charts/rickshaw.css	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-interactive.html)
16:56:51	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:40%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-interactive.html)
16:56:51	151732/151732	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf91975-250b4%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/charts/d3.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/charts/d3.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-interactive.html)
16:56:51	80890/80890	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bf91975-13bfa%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/charts/rickshaw.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/vendors/js/charts/rickshaw.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-interactive.html)
16:56:52	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.331.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-maps.html)
16:56:52	1008/1008	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfbbe91-3f0%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-interactive.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-interactive.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-interactive.html)
16:56:52	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:41%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-maps.html)
16:56:52	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.334.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-social.html)
16:56:52	2070/2070	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfbbe91-816%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-maps.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-maps.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-maps.html)
16:56:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:42%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-social.html)
16:56:53	18923/18923	---M--	200	added ('OK')	image/jpeg	etag:%225bf91975-49eb%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/in.jpg	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/in.jpg	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-social.html)
16:56:53	5240/5240	---M--	200	added ('OK')	image/jpeg	etag:%225bf91975-1478%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/tw.jpg	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/backgrounds/tw.jpg	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-social.html)
16:56:53	242/242	---M--	200	added ('OK')	application/javascript	etag:%225bfbbe91-f2%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-social.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-social.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-social.html)
16:56:53	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.339.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:53	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:43%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:54	99457/99457	---M--	200	added ('OK')	image/jpeg	etag:%225bf91975-18481%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/carousel/26.jpg	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/carousel/26.jpg	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:54	106501/106501	---M--	200	added ('OK')	image/png	etag:%225bf91975-1a005%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/apple-watch.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/apple-watch.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:55	214931/214931	---M--	200	added ('OK')	image/png	etag:%225bf91975-34793%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/carousel/29.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/carousel/29.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:55	78688/78688	---M--	200	added ('OK')	image/png	etag:%225bf91975-13360%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/fitbit-watch.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/fitbit-watch.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:55	101795/101795	---M--	200	added ('OK')	image/png	etag:%225bf91975-18da3%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/samsung-gear.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/samsung-gear.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:56	215714/215714	---M--	200	added ('OK')	image/png	etag:%225bf91975-34aa2%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/gallery/35.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/gallery/35.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:56	231397/231397	---M--	200	added ('OK')	image/png	etag:%225bf91975-387e5%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/gallery/34.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/gallery/34.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:56	194347/194347	---M--	200	added ('OK')	image/png	etag:%225bf91975-2f72b%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/gallery/36.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/gallery/36.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:56	3377/3377	---M--	200	added ('OK')	image/png	etag:%225bf91975-d31%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/icons/nike.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/icons/nike.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:56	81404/81404	---M--	200	added ('OK')	image/png	etag:%225bf91975-13dfc%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/icons/iphone.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/icons/iphone.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:56	259349/259349	---M--	200	added ('OK')	image/png	etag:%225bf91975-3f515%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/gallery/37.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/gallery/37.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:57	81633/81633	---M--	200	added ('OK')	image/png	etag:%225bf91975-13ee1%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/vr.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/vr.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:57	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.349.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-grid.html)
16:56:57	392021/392021	---M--	200	added ('OK')	image/png	etag:%225bf91975-5fb55%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/sws.png	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/images/elements/sws.png	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:57	7377/7377	---MCZ	200	added ('OK')	application/javascript	etag:W/%225bfbbe91-1cd1%22	https://pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-ecommerce.min.js	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/app-assets/js/scripts/cards/card-ecommerce.min.js	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/card-ecommerce.html)
16:56:57	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:47%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-grid.html)
16:56:57	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.34b.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-typography.html)
16:56:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:47%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-typography.html)
16:56:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:48%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/color-red.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/color-red.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-typography.html)
16:56:58	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:48%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/color-red.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/color-red.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-typography.html)
16:56:58	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.34f.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-text-utilities.html)
16:56:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:48%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-text-utilities.html)
16:56:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:48%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/color-red.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/color-red.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-text-utilities.html)
16:56:59	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:49%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/color-red.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/color-red.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-text-utilities.html)
16:56:59	0/-1	---M--	301	error ('')			https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-2-columns.353.delayed	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-syntax-highlighter.html)
16:57:00	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Tue,%2009%20Jun%202020%2008:58:49%20GMT	https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	C:/My%20Web%20Sites/Robust%20Admin/pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/layout-semi-dark.html	(from https://pixinvent.com/bootstrap-admin-template/robust/html/ltr/horizontal-menu-template/content-syntax-highlighter.html)
